time,flux
3113.607937280564,3672.7007
3113.609326151114,3692.9514
3113.6107150221296,3693.043
3113.6121038926804,3684.4602
3113.613492763696,3705.2073
3113.614881634712,3709.5781
3113.616270505263,3709.4663
3113.6176593762784,3689.8997
3113.6190482468287,3685.1826
3113.620437117845,3682.5156
3113.6218259883954,3702.5564
3113.623214859411,3694.9341
3113.6246037299616,3692.1707
3113.6259926005114,3702.2168
3113.6273814715264,3715.1348
3113.628770342077,3681.6318
3113.6301592130935,3696.4292
3113.631548083644,3696.7092
3113.6329369541936,3690.6428
3113.6343258252105,3703.7615
3113.6357146957607,3692.7866
3113.6371035663105,3691.3984
3113.638492437327,3697.7593
3113.6398813078767,3713.9026
3113.641270178427,3707.728
3113.642659049444,3712.9045
3113.6440479199937,3691.6072
3113.6454367905435,3680.0754
3113.6468256610933,3693.5503
3113.648214532109,3694.1816
3113.649603402659,3707.863
3113.6509922732102,3705.3733
3113.652381143761,3708.2354
3113.653770014311,3690.625
3113.6551588853267,3689.8049
3113.6565477558775,3671.8516
3113.6579366264277,3693.9717
3113.6593254969775,3693.8079
3113.6607143675283,3689.6487
3113.662103238079,3694.1965
3113.663492108629,3697.5605
3113.6648809796443,3702.0933
3113.666269850194,3687.4172
3113.667658720744,3684.7539
3113.6690475912947,3691.624
3113.6704364618454,3684.1306
3113.671825332395,3701.5415
3113.673214202946,3701.511
3113.6746030734957,3688.5764
3113.675991944046,3701.3025
3113.6773808145967,3685.4055
3113.678769685148,3698.8289
3113.6801585556977,3709.7312
3113.6815474257824,3692.6443
3113.682936296333,3695.0925
3113.6843251668824,3689.311
3113.685714037432,3697.2649
3113.687102907983,3689.2065
3113.688491778533,3700.1448
3113.689880649083,3707.3899
3113.691269519634,3686.1868
3113.6926583897184,3723.0833
3113.6940472602682,3681.7178
3113.695436130819,3685.8948
3113.6968250013692,3692.667
3113.6982138719195,3691.2319
3113.6996027420046,3695.229
3113.7009916125553,3692.7087
3113.702380483105,3705.1929
3113.703769353655,3698.2046
3113.705158223739,3688.2966
3113.7065470942894,3693.5017
3113.7079359648396,3692.2441
3113.7093248349247,3713.6313
3113.7107137054745,3700.0134
3113.712102576025,3698.7144
3113.71349144611,3700.4614
3113.71488031666,3684.8396
3113.7162691872104,3707.9934
3113.7176580572955,3709.8696
3113.7190469278457,3682.99
3113.72043579793,3706.3611
3113.7218246684806,3701.8391
3113.723213538565,3697.2683
3113.7246024091146,3714.2585
3113.725991279665,3696.1348
3113.72738014975,3688.9231
3113.7287690203,3692.4121
3113.7301578903844,3697.0222
3113.731546760935,3692.2588
3113.7329356310197,3699.5129
3113.7343245011043,3705.9675
3113.735713371655,3693.3857
3113.737102241739,3709.0054
3113.7384911122895,3707.8274
3113.7398799823745,3692.7715
3113.741268852925,3697.4722
3113.7426577230085,3703.8057
3113.744046593093,3684.9631
3113.745435463644,3717.0137
3113.746824333728,3685.9141
3113.7482132038126,3696.8833
3113.7496020743633,3687.0095
3113.750990944448,3691.9619
3113.7523798145326,3700.0046
3113.7537686850833,3705.165
3113.755157555168,3698.7903
3113.756546425252,3714.5525
3113.757935295337,3709.0964
3113.759324165887,3694.4033
3113.760713035972,3705.3494
3113.762101906056,3662.8252
3113.7634907761403,3710.7632
3113.7648796462245,3693.0439
3113.7662685163095,3713.8303
3113.7676573868603,3687.304
3113.769046256945,3706.9807
3113.7704351270295,3692.686
3113.7718239971146,3703.6553
3113.7732128671987,3706.4641
3113.7746017372833,3674.542
3113.7759906073684,3692.7639
3113.777379477453,3681.9434
3113.778768347537,3688.1123
3113.7801572180883,3700.9304
3113.781546088172,3703.9348
3113.7829349582557,3702.0938
3113.784323828341,3698.9778
3113.7857126984254,3694.5474
3113.7871015685096,3685.76
3113.7884904385946,3697.6638
3113.78987930868,3697.9287
3113.7912681787648,3711.4204
3113.7926570483833,3674.9851
3113.7940459184683,3691.8169
3113.7954347885525,3710.1912
3113.7968236586375,3703.2244
3113.7982125287226,3685.1917
3113.7996013988068,3695.7507
3113.800990268891,3685.0654
3113.802379138975,3694.9038
3113.8037680090592,3691.1145
3113.805156878678,3708.4849
3113.8065457487637,3684.3718
3113.807934618848,3702.5259
3113.8093234889325,3697.0049
3113.8107123590175,3690.0112
3113.812101228637,3688.3103
3113.8134900987216,3677.9675
3113.8148789688057,3700.178
3113.8162678388912,3697.5474
3113.81765670851,3694.8022
3113.8190455785943,3704.5056
3113.8204344486785,3702.1121
3113.8218233187627,3702.5562
3113.823212188381,3697.4934
3113.824601058466,3709.9375
3113.8259899285513,3693.3821
3113.82737879817,3678.9946
3113.828767668255,3694.8916
3113.8301565378733,3694.6414
3113.831545407958,3699.5496
3113.8329342780435,3700.144
3113.834323147663,3709.4329
3113.835712017747,3694.8435
3113.837100887366,3689.3396
3113.838489757451,3673.2109
3113.8398786275347,3697.0815
3113.841267497153,3694.8545
3113.8426563672383,3699.781
3113.844045236857,3682.9622
3113.8454341069414,3705.5286
3113.846822976561,3695.0383
3113.8482118466454,3708.5
3113.849600716264,3711.5898
3113.8509895858833,3705.4631
3113.8523784559684,3695.7314
3113.853767325587,3702.8792
3113.855156195672,3699.1306
3113.8565450652914,3692.0901
3113.85793393491,3700.5271
3113.859322804994,3696.0698
3113.8607116746125,3685.9421
3113.8621005446976,3697.6208
3113.863489414316,3684.9768
3113.8648782839355,3708.2139
3113.8662671540196,3691.575
3113.8676560236386,3700.8706
3113.8690448932584,3687.2097
3113.870433762877,3708.3728
3113.8718226329615,3700.8147
3113.873211502581,3694.8254
3113.8746003722,3685.2114
3113.8759892418184,3693.4458
3113.8773781119035,3695.1975
3113.878766981523,3669.2288
3113.8801558511414,3685.1262
3113.8815447207594,3675.5383
3113.8829335908445,3698.3396
3113.8843224604634,3678.1765
3113.885711330082,3688.6052
3113.8871001997013,3693.8987
3113.8884890693207,3680.2573
3113.889877938939,3685.3325
3113.8912668085586,3688.5049
3113.892655678177,3695.7109
3113.8940445482617,3712.1707
3113.895433417881,3687.4622
3113.8968222875,3683.3625
3113.898211157119,3689.0366
3113.899600026738,3688.1667
3113.9009888963565,3681.0342
3113.902377765975,3704.0359
3113.903766635594,3682.9858
3113.9051555052138,3692.4766
3113.9065443748323,3707.3506
3113.907933244451,3699.6409
3113.9093221140706,3696.2107
3113.9107109836896,3691.3611
3113.912099853308,3683.5774
3113.9134887229275,3697.792
3113.9148775925464,3681.4453
