time,flux
3102.29687858417,3694.04
3102.2982674733466,3696.0928
3102.299656362523,3679.6069
3102.3010452517,3698.4197
3102.3024341408773,3706.5383
3102.3038230300544,3683.5005
3102.3052119192307,3696.0518
3102.306600808408,3699.1667
3102.307989697584,3684.7388
3102.3093785867604,3695.2397
3102.3107674759367,3698.8274
3102.312156365114,3693.6313
3102.313545254291,3696.1689
3102.3149341434673,3692.1423
3102.3163230326445,3692.5344
3102.317711921821,3707.0757
3102.3191008109975,3692.428
3102.320489700175,3699.8809
3102.3218785893514,3696.9424
3102.323267478528,3695.9497
3102.3246563677053,3695.8076
3102.3260452568825,3706.5439
3102.327434146059,3698.9351
3102.3288230352346,3688.1672
3102.3302119244117,3702.2432
3102.331600813588,3694.2698
3102.332989702299,3669.5684
3102.3343785914763,3696.6548
3102.3357674806534,3695.4702
3102.33715636983,3677.6956
3102.3385452590064,3696.9651
3102.339934148184,3679.6021
3102.341323037361,3697.04
3102.342711926537,3704.1909
3102.3441008157142,3698.5913
3102.3454897044257,3693.3953
3102.346878593602,3677.4221
3102.3482674827783,3693.2144
3102.349656371955,3704.6108
3102.3510452611317,3685.5261
3102.352434150308,3695.4724
3102.353823039485,3697.2078
3102.3552119281967,3668.2212
3102.3566008173734,3696.4907
3102.35798970655,3691.2178
3102.3593785957273,3707.9058
3102.3607674849036,3705.9758
3102.3621563736147,3691.0869
3102.363545262792,3692.9248
3102.364934151969,3707.7744
3102.3663230411457,3694.5068
3102.367711930322,3698.5522
3102.3691008190326,3695.8921
3102.370489708209,3709.7429
3102.3718785973856,3702.6833
3102.373267486563,3693.0693
3102.3746563752748,3697.4456
3102.376045264451,3708.7588
3102.3774341536277,3718.634
3102.378823042805,3693.9783
3102.380211931516,3704.2771
3102.3816008206923,3694.384
3102.3829897098694,3694.8669
3102.384378599046,3690.2844
3102.385767487757,3700.8474
3102.3871563769335,3698.5349
3102.38854526611,3706.5381
3102.389934155287,3701.7891
3102.3913230439975,3671.3271
3102.3927119331747,3713.1975
3102.394100822352,3723.8098
3102.3954897110625,3689.4028
3102.3968786002397,3692.6162
3102.398267489417,3669.6943
3102.3996563781275,3684.7524
3102.401045267304,3703.4011
3102.402434156482,3696.4436
3102.4038230451924,3697.2307
3102.405211934369,3690.6987
3102.406600823546,3693.4543
3102.4079897122565,3693.7939
3102.4093786014328,3696.4373
3102.4107674901443,3694.7874
3102.4121563793215,3689.9819
3102.4135452684977,3699.8789
3102.414934157209,3695.5776
3102.416323046386,3676.6497
3102.417711935563,3679.9834
3102.419100824274,3680.9905
3102.4204897134505,3675.342
3102.4218786021625,3691.7749
3102.423267491339,3687.8984
3102.42465638005,3678.3528
3102.426045269226,3706.1086
3102.427434158403,3701.0042
3102.428823047114,3715.3474
3102.4302119362906,3706.0139
3102.431600825002,3695.8372
3102.432989714179,3676.2419
3102.4343786028894,3698.6707
3102.4357674920666,3705.0725
3102.437156380777,3677.0935
3102.4385452699544,3694.0383
3102.439934158666,3695.575
3102.441323047843,3696.0776
3102.4427119365537,3707.0854
3102.4441008257304,3693.3367
3102.4454897144415,3690.6858
